timestamp,csv_output_path,input_volume,projection_mode,projection_mode_status,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,debug_visualization,debug_plane_scale,debug_ray_scale
2026-03-11T14:11:49+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.33,0.66,0.0,0.33 mm,0.66 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,81.93811798095703,141.62181091308594,-322.6213073730469,183.078033934093,192.1324346552543,173.33342924841287,182.84796594592004,0,6.0,10.0
2026-03-11T14:12:49+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.13,0.41,0.0,0.13 mm,0.41 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,96.69463348388672,126.89041137695312,-307.17431640625,192.21462659625496,196.95474076026187,187.0550713350733,192.07481289719672,0,6.0,10.0
2026-03-11T14:14:37+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.16,0.06,0.0,0.16 mm,0.06 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,50.63004684448242,98.40625,-291.067138671875,188.3053772703233,192.31308364812264,186.7179834252452,189.11214811456372,0,6.0,10.0
2026-03-11T14:15:52+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.37,0.21,0.0,0.37 mm,0.21 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,69.4600830078125,126.86526489257812,-333.1783447265625,194.02808946087956,204.28853230559133,183.28226462869608,193.86629546505569,0,6.0,10.0
2026-03-11T14:17:12+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.07,0.06,0.0,0.07 mm,0.06 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,132.9381561279297,152.40493774414062,-300.0210266113281,195.30318235777165,197.73572457324383,191.0420815296195,194.69366282021167,0,6.0,10.0
2026-03-11T14:17:59+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.21,0.05,0.0,0.21 mm,0.05 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,116.84122467041016,145.14614868164062,-302.547119140625,189.83234998589535,193.43886226851603,184.99135068299384,189.42085431246838,0,6.0,10.0
2026-03-11T14:19:11+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.09,0.04,0.0,0.09 mm,0.04 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-7.286989212036133,194.14981079101562,-233.7835693359375,69.87628848331181,77.85224027345262,78.6358928299809,75.45480719558178,0,6.0,10.0
2026-03-11T14:20:14+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.08,0.19,0.0,0.08 mm,0.19 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-13.623967170715332,161.683837890625,-95.51746368408203,155.5918276508662,129.0585706092471,190.07750909986564,158.24263578665966,0,6.0,10.0
2026-03-11T14:21:18+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.05,0.02,0.0,0.05 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,95.76803588867188,201.89169311523438,-70.08714294433594,185.95397271612015,153.21220139702572,220.0396887698822,186.4019542943427,0,6.0,10.0
2026-03-11T14:27:30+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.3,0.29,0.0,0.30 mm,0.29 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,84.13569641113281,80.67002868652344,-55.897769927978516,256.4794664016575,228.05060690126402,287.87665883305436,257.46891071199195,0,6.0,10.0
2026-03-11T14:29:00+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.27,0.13,0.0,0.27 mm,0.13 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,62.09943771362305,132.67245483398438,-139.57183837890625,163.35479811653272,139.279023421337,191.14135056749623,164.59172403512198,0,6.0,10.0
2026-03-11T14:30:24+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.07,0.2,0.0,0.07 mm,0.20 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,0.761663019657135,120.67176818847656,-131.9639434814453,163.28135171525622,142.24240512774202,191.89576654695188,165.80650779665004,0,6.0,10.0
2026-03-11T14:31:55+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.11,0.06,0.0,0.11 mm,0.06 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-2.319722890853882,113.14655303955078,-102.97626495361328,185.59572271078594,161.9212934187938,216.41557756524244,187.97753123160737,0,6.0,10.0
2026-03-11T14:33:15+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.26,0.16,0.0,0.26 mm,0.16 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-29.30650520324707,129.17343139648438,-100.19243621826172,176.55508868700284,154.03203889918996,207.97188649143374,179.51967135920881,0,6.0,10.0
2026-03-11T14:34:28+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.03,0.08,0.0,0.03 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-19.5199031829834,210.0584259033203,-72.24761962890625,152.0996194577813,123.15410882917246,189.15404077993531,154.80258968896302,0,6.0,10.0
2026-03-11T14:35:22+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.09,0.12,0.0,0.09 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-78.87440490722656,194.49757385253906,-62.01570510864258,182.34646969869175,160.84783314756908,215.5965549657873,186.2636192706827,0,6.0,10.0
2026-03-11T14:36:23+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.05,0.13,0.0,0.05 mm,0.13 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-39.56264114379883,108.84502410888672,-72.73505401611328,211.20050047277115,188.1718669277571,242.88053945044834,214.08430228365887,0,6.0,10.0
2026-03-11T14:37:31+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.16,0.24,0.0,0.16 mm,0.24 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-93.44556427001953,137.39915466308594,-201.76235961914062,152.85840966688215,154.18290213635325,165.5812334154081,157.5408484062145,0,6.0,10.0
2026-03-11T14:38:31+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.13,0.07,0.0,0.13 mm,0.07 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-90.73560333251953,142.6572265625,-195.02207946777344,147.7746441865752,147.85844702958667,162.1702543425754,152.60111518624575,0,6.0,10.0
2026-03-11T14:39:28+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.06,0.01,0.0,0.06 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-68.4852066040039,149.84429931640625,-204.28131103515625,128.76303739614568,129.35952716021242,142.83501267368476,133.6525257433476,0,6.0,10.0
2026-03-11T14:40:36+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.12,0.07,0.0,0.12 mm,0.07 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,57.88247299194336,111.51405334472656,-58.595523834228516,225.28529533269904,195.77873443009827,258.5734000632073,226.5458099420015,0,6.0,10.0
2026-03-11T14:42:22+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.15,0.08,0.0,0.15 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,22.923315048217773,165.5506591796875,-122.36924743652344,135.91097726323247,108.14108845002303,169.25241431367124,137.76816000897557,0,6.0,10.0
2026-03-11T14:43:22+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.12,0.0,0.0,0.12 mm,0.00 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-7.963815689086914,172.2428741455078,-164.57225036621094,102.26393783793519,84.29440310663138,131.15468324660395,105.90434139705684,0,6.0,10.0
2026-03-11T14:44:26+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.05,0.02,0.0,0.05 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-19.594430923461914,177.49761962890625,-203.8704376220703,85.79325938928693,82.18603077575773,105.16102862879484,91.04677293127982,0,6.0,10.0
2026-03-11T14:45:43+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.05,0.2,0.0,0.05 mm,0.20 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,25.195932388305664,169.66146850585938,-217.63697814941406,96.5242145565898,91.05200034548707,111.83160723909155,99.80260738038947,0,6.0,10.0
2026-03-11T14:47:02+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.26,0.24,0.0,0.26 mm,0.24 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,63.470218658447266,138.475341796875,-199.62437438964844,141.40072957385829,128.02495874326792,159.30961319670197,142.91176717127607,0,6.0,10.0
2026-03-11T14:49:08+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.29,0.03,0.0,0.29 mm,0.03 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,132.52203369140625,126.0799331665039,-78.26532745361328,236.19989263992613,207.23928773069414,266.007978494934,236.4823862885181,0,6.0,10.0
2026-03-11T14:50:06+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.15,0.18,0.0,0.15 mm,0.18 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,124.64379119873047,166.92652893066406,-85.90232849121094,205.62422017950885,175.5102292238477,236.34180295586893,205.82541745307515,0,6.0,10.0
2026-03-11T14:51:45+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.06,0.2,0.0,0.06 mm,0.20 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-130.55931091308594,173.3268280029297,-73.87846374511719,208.24118274186387,193.9525480656217,236.09818529055087,212.7639720326788,0,6.0,10.0
2026-03-11T14:53:02+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.03,0.03,0.0,0.03 mm,0.03 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-112.98796081542969,135.66880798339844,-102.1783447265625,200.3337134064488,187.08326454235572,226.50967518311748,204.64221771064067,0,6.0,10.0
2026-03-11T14:54:38+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.12,0.01,0.0,0.12 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-108.71656799316406,71.68778991699219,-107.41561889648438,241.35103202688703,228.50654983232977,265.13146803791034,244.99634996570907,0,6.0,10.0
2026-03-11T14:55:49+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.08,0.12,0.0,0.08 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-128.8092498779297,146.07542419433594,-180.63870239257812,172.616347414485,173.09217335759203,186.94271531045322,177.55041202751008,0,6.0,10.0
2026-03-11T14:56:47+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.05,0.25,0.0,0.05 mm,0.25 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-16.467531204223633,133.49427795410156,-95.44113159179688,175.2060148269773,150.73528815043656,207.69893462564298,177.88007920101896,0,6.0,10.0
2026-03-11T14:59:08+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.13,0.16,0.0,0.13 mm,0.16 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-27.998069763183594,114.1526870727539,-164.44805908203125,157.2220687057466,144.38977095272372,180.0706515376495,160.5608303987066,0,6.0,10.0
2026-03-11T15:02:17+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.1,0.04,0.0,0.10 mm,0.04 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,110.43466186523438,187.3792724609375,-64.13014221191406,203.57061110254233,171.350259402117,236.856908519914,203.92592634152444,0,6.0,10.0
2026-03-11T15:03:16+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.36,0.19,0.0,0.36 mm,0.19 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,126.5269775390625,162.9254150390625,-122.9408950805664,188.08306177548275,161.28092036165356,215.29046067502952,188.21814760405528,0,6.0,10.0
2026-03-11T15:05:01+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.15,0.13,0.0,0.15 mm,0.13 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,69.94346618652344,55.321624755859375,-127.39552307128906,235.9266287951391,214.7189551458349,260.6351677233452,237.09358388810642,0,6.0,10.0
2026-03-11T15:06:08+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.12,0.08,0.0,0.12 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-8.963788986206055,216.57518005371094,-205.6852569580078,45.83062112125045,44.92175817420535,70.73465163970667,53.82901031172082,0,6.0,10.0
2026-03-11T15:08:18+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.34,0.26,0.0,0.34 mm,0.26 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,1.6619105339050293,89.14852142333984,-304.4064025878906,194.25754154533269,202.78314189727104,189.66658148088493,195.56908830782956,0,6.0,10.0
2026-03-11T15:09:59+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.06,0.02,0.0,0.06 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,44.687137603759766,94.50990295410156,-275.4013366699219,184.31395560765807,186.1018454654912,185.85958898761538,185.4251300202549,0,6.0,10.0
2026-03-11T15:11:15+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.08,0.02,0.0,0.08 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,17.871414184570312,151.63790893554688,-282.5086975097656,130.9521507973821,141.05677847026382,126.13637774895196,132.715102338866,0,6.0,10.0
2026-03-11T15:12:25+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.35,0.26,0.0,0.35 mm,0.26 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-103.33648681640625,67.20738220214844,-56.767425537109375,268.9128748870437,251.03400174215662,296.927948109451,272.2916082462171,0,6.0,10.0
2026-03-11T15:13:50+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,perspective,Current mode: Perspective,1,1,0,1,1,1,40.25,39.71,59.21,0.23,0.14,0.0,0.23 mm,0.14 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,14.243868827819824,99.3843765258789,-116.40778350830078,190.40163791322541,167.87962778199585,219.21527431088828,192.49884666870318,0,6.0,10.0
2026-03-12T10:28:57+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.13,0.19,0.0,0.13 mm,0.19 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-8.578968048095703,171.92738342285156,-165.7620086669922,122.04463936590588,131.64431543195332,120.45159721139864,124.71351733641927,0,6.0,10.0
2026-03-12T10:33:09+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.03,0.13,0.0,0.03 mm,0.13 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,12.160820007324219,180.84014892578125,-194.6385955810547,97.76110340867612,107.5494788771375,94.7559141437307,100.02216547651477,0,6.0,10.0
2026-03-12T10:34:33+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.14,0.12,0.0,0.14 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-12.540582656860352,183.81454467773438,-179.80911254882812,103.93865018503372,114.34452534473833,102.28036478102365,106.8545134369319,0,6.0,10.0
2026-03-12T10:35:28+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.02,0.09,0.0,0.02 mm,0.09 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-14.743097305297852,196.2174072265625,-235.05882263183594,64.84026093731167,81.8028559523969,58.3916380026163,68.34491829744162,0,6.0,10.0
2026-03-12T10:36:18+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.33,0.0,0.07 mm,0.33 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,13.746552467346191,145.82875061035156,-236.35069274902344,114.77513233675465,129.42747992641327,106.97159917431037,117.05807047915943,0,6.0,10.0
2026-03-12T10:37:05+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.03,0.15,0.0,0.03 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-7.320804595947266,186.33163452148438,-267.0565490722656,73.18025928324931,91.39307406014507,63.14187360597956,75.90506898312465,0,6.0,10.0
2026-03-12T10:37:58+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.09,0.02,0.0,0.09 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-53.431671142578125,86.50399780273438,-267.46624755859375,178.8383167597122,198.1508563216181,169.66816162736498,182.21911156956511,0,6.0,10.0
2026-03-12T10:38:47+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.15,0.51,0.0,0.15 mm,0.51 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-58.46843338012695,103.53207397460938,-302.0108642578125,170.85933385644924,190.7282204794181,160.88283213136904,174.1567954890788,0,6.0,10.0
2026-03-12T10:40:21+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.1,0.33,0.0,0.10 mm,0.33 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,27.731672286987305,110.18299102783203,-272.9397277832031,152.74220253087702,167.88260980618531,143.17578778887554,154.6002000419793,0,6.0,10.0
2026-03-12T10:41:17+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.2,0.04,0.0,0.20 mm,0.04 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,52.001922607421875,98.9984359741211,-293.3320007324219,173.76283730778204,187.4201917209028,164.0360160160835,175.0730150149228,0,6.0,10.0
2026-03-12T10:43:02+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.28,0.31,0.0,0.28 mm,0.31 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,112.54566192626953,121.36900329589844,-275.315673828125,181.60922586172663,188.9864793738489,174.14371707167996,181.57980743575183,0,6.0,10.0
2026-03-12T10:44:28+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.15,0.03,0.0,0.15 mm,0.03 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,115.5633773803711,116.22101593017578,-254.87646484375,186.03102384675265,192.96141773727174,179.1896311278017,186.06069090394203,0,6.0,10.0
2026-03-12T10:45:26+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.16,0.13,0.0,0.16 mm,0.13 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,135.94882202148438,136.7448272705078,-278.27716064453125,187.63875224708937,192.28478274283603,181.0986205658876,187.007385185271,0,6.0,10.0
2026-03-12T10:46:10+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.08,0.0,0.07 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,135.60879516601562,151.88916015625,-303.3409729003906,183.31253322708926,187.44818138827966,176.52273176968788,182.42781546168558,0,6.0,10.0
2026-03-12T10:47:10+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.09,0.38,0.0,0.09 mm,0.38 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,99.16461181640625,151.77685546875,-333.2192077636719,169.29194866576287,176.84378358189588,160.77078218610598,168.96883814458826,0,6.0,10.0
