source_table,analysis_row_kind,ray_gap_regime,usable_for_ray_gap_distribution,distance_order,angle_order,timestamp,experiment_record_id,experiment_family,base_condition_id,csv_output_path,input_volume,dataset,projection_mode,projection_mode_status,angle_group,distance_group,point_id,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,noise_type,noise_sigma_px,tre_mm_raw,re_px_raw,ray_gap_mm_raw,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,is_clean_baseline,controlled_perturbation_enabled,controlled_perturbation_noise_type,controlled_perturbation_noise_sigma_px,controlled_perturbation_run_id,controlled_perturbation_run_stage,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,camera_view_angle_deg,view_orthographic_enabled,red_uses_blackcenter_auto_point,green_uses_blackcenter_auto_point,uses_blackcenter_auto_point_any,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,repeat_index,success_flag,failure_reason,marker_sort_rms,calibration_reproj_rms,debug_visualization,debug_plane_scale,debug_ray_scale,marker_transform_snapshot_dir,marker_transform_1_name,marker_transform_1_path,marker_transform_1_saved,marker_transform_2_name,marker_transform_2_path,marker_transform_2_saved,marker_transform_3_name,marker_transform_3_path,marker_transform_3_saved,marker_transform_snapshot_count,marker_transform_snapshot_ready,marker_sort_view1_rms_px,marker_sort_view1_second_rms_px,marker_sort_view1_rms_gap_px,marker_sort_view1_flip_x,marker_sort_view1_flip_y,marker_sort_view2_rms_px,marker_sort_view2_second_rms_px,marker_sort_view2_rms_gap_px,marker_sort_view2_flip_x,marker_sort_view2_flip_y,marker_sort_view3_rms_px,marker_sort_view3_second_rms_px,marker_sort_view3_rms_gap_px,marker_sort_view3_flip_x,marker_sort_view3_flip_y,perspective_calibration_view1_reproj_rms_px,perspective_calibration_view1_flip_x,perspective_calibration_view1_flip_y,perspective_calibration_view1_swap_big_23,perspective_calibration_view1_swap_small_23,perspective_calibration_view1_view_angle_deg,perspective_calibration_view2_reproj_rms_px,perspective_calibration_view2_flip_x,perspective_calibration_view2_flip_y,perspective_calibration_view2_swap_big_23,perspective_calibration_view2_swap_small_23,perspective_calibration_view2_view_angle_deg,perspective_calibration_view3_reproj_rms_px,perspective_calibration_view3_flip_x,perspective_calibration_view3_flip_y,perspective_calibration_view3_swap_big_23,perspective_calibration_view3_swap_small_23,perspective_calibration_view3_view_angle_deg,orthographic_calibration_view1_reproj_rms_px,orthographic_calibration_view1_flip_x,orthographic_calibration_view1_flip_y,orthographic_calibration_view1_swap_big_23,orthographic_calibration_view1_swap_small_23,orthographic_calibration_view1_view_angle_deg,orthographic_calibration_view2_reproj_rms_px,orthographic_calibration_view2_flip_x,orthographic_calibration_view2_flip_y,orthographic_calibration_view2_swap_big_23,orthographic_calibration_view2_swap_small_23,orthographic_calibration_view2_view_angle_deg,orthographic_calibration_view3_reproj_rms_px,orthographic_calibration_view3_flip_x,orthographic_calibration_view3_flip_y,orthographic_calibration_view3_swap_big_23,orthographic_calibration_view3_swap_small_23,orthographic_calibration_view3_view_angle_deg,timing_shot1_all_ms,timing_shot2_all_ms,timing_shot3_all_ms,timing_black_center_ms,timing_markers_sort_ms,timing_init_markers_ms,timing_perspective_calibration_ms,timing_orthographic_calibration_ms,timing_red_push_ms,timing_green_push_ms,timing_tre_calc_ms,timing_reprojection_calc_ms
experiment_results.csv,baseline_reference,snapped_zero_gap,0,1,3,2026-03-21T09:13:24+08:00,20260321_091324_546706,standard_reconstruction,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,High,Near,tp_-13.70_90.66_-182.12,1,1,0,1,1,1,79.61,73.6,85.47,baseline,0.0,0.06,0.13,0.0,0.06,0.13,0.0,0.06 mm,0.13 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-13.69535542,90.66418457,-182.1198578,35.44597248,54.08210386,74.43547385,54.65451673,1,1,,0.0737918863333333,0.071952873,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091324_546706,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091324_546706\20260321_091324_546706_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091324_546706\20260321_091324_546706_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091324_546706\20260321_091324_546706_3_LinearTransform_2.h5,1,3,1,0.073595039,0.073595039,2.12e-13,1,1,0.050137438,0.050137438,1.04e-14,0,0,0.097643182,0.097643182,1.64e-14,0,0,0.071973897,0.0,1.0,0.0,0.0,30.0,0.047856686,1.0,1.0,0.0,0.0,30.0,0.096028036,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,462.099,499.373,381.732,9.708,590.373,55.836,29.328,3.32,2.187,1.754,0.519,0.516
experiment_results.csv,baseline_reference,snapped_zero_gap,0,1,3,2026-03-21T09:14:03+08:00,20260321_091403_330383,standard_reconstruction,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,High,Near,tp_-13.70_90.66_-182.12,1,1,0,1,1,1,79.61,73.6,85.47,baseline,0.0,0.07,0.05,0.0,0.07,0.05,0.0,0.07 mm,0.05 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-13.69535542,90.66418457,-182.1198578,35.44597248,54.08210386,74.43547385,54.65451673,2,1,,0.0505859293333333,0.04869294,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091403_330383,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091403_330383\20260321_091403_330383_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091403_330383\20260321_091403_330383_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091403_330383\20260321_091403_330383_3_LinearTransform_2.h5,1,3,1,0.036259352,0.036259352,3.89e-14,1,1,0.038922683,0.038922683,1.87e-13,0,0,0.076575753,0.076575753,3.44e-14,1,1,0.033661648,0.0,1.0,0.0,0.0,30.0,0.0388364,0.0,1.0,0.0,0.0,30.0,0.073580772,1.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,481.773,567.319,437.923,10.622,592.19,56.11,29.317,3.32,2.053,1.769,0.512,0.513
experiment_results.csv,baseline_reference,snapped_zero_gap,0,1,3,2026-03-21T09:14:51+08:00,20260321_091451_181229,standard_reconstruction,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,High,Near,tp_-13.70_90.66_-182.12,1,1,0,1,1,1,79.61,73.6,85.47,baseline,0.0,0.05,0.16,0.0,0.05,0.16,0.0,0.05 mm,0.16 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-13.69535542,90.66418457,-182.1198578,35.44597248,54.08210386,74.43547385,54.65451673,3,1,,0.0674419423333333,0.0632505906666666,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091451_181229,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091451_181229\20260321_091451_181229_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091451_181229\20260321_091451_181229_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091451_181229\20260321_091451_181229_3_LinearTransform_2.h5,1,3,1,0.05693589,0.05693589,1.04e-14,1,1,0.074819671,0.074819671,2.39e-14,0,0,0.070570266,0.070570266,2.08e-12,0,0,0.05569183,0.0,1.0,0.0,0.0,30.0,0.071972768,1.0,0.0,0.0,0.0,30.0,0.062087174,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,516.852,490.24,379.585,10.211,593.107,56.183,28.933,3.32,2.562,1.966,0.511,0.499
experiment_results.csv,baseline_reference,snapped_zero_gap,0,1,3,2026-03-21T09:15:33+08:00,20260321_091533_418400,standard_reconstruction,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,High,Near,tp_-13.70_90.66_-182.12,1,1,0,1,1,1,79.61,73.6,85.47,baseline,0.0,0.05,0.11,0.0,0.05,0.11,0.0,0.05 mm,0.11 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-13.69535542,90.66418457,-182.1198578,35.44597248,54.08210386,74.43547385,54.65451673,4,1,,0.071272028,0.0693087336666666,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091533_418400,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091533_418400\20260321_091533_418400_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091533_418400\20260321_091533_418400_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091533_418400\20260321_091533_418400_3_LinearTransform_2.h5,1,3,1,0.057058645,0.057058645,3.35e-15,1,1,0.072728877,0.072728877,6.04e-13,0,0,0.084028562,0.084028562,9.54e-14,0,0,0.056358268,1.0,0.0,0.0,0.0,30.0,0.069357407,1.0,0.0,0.0,0.0,30.0,0.082210526,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,460.249,536.701,399.285,10.233,592.487,58.493,31.1,3.32,1.837,1.629,0.544,0.815
experiment_results.csv,baseline_reference,snapped_zero_gap,0,1,3,2026-03-21T09:16:13+08:00,20260321_091613_548635,standard_reconstruction,CTChest__perspective__tp_-13.70_90.66_-182.12__shot2_79.61__shot3m3m1_73.60__shot3m3m2_85.47,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,High,Near,tp_-13.70_90.66_-182.12,1,1,0,1,1,1,79.61,73.6,85.47,baseline,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.02 mm,0.00 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-13.69535542,90.66418457,-182.1198578,35.44597248,54.08210386,74.43547385,54.65451673,5,1,,0.05323526,0.0470603603333333,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091613_548635,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091613_548635\20260321_091613_548635_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091613_548635\20260321_091613_548635_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_091613_548635\20260321_091613_548635_3_LinearTransform_2.h5,1,3,1,0.061357287,0.061357287,4.74e-14,1,1,0.050952514,0.050952514,9.76e-13,1,1,0.047395979,0.047395979,3.02e-13,0,0,0.046901353,0.0,0.0,0.0,0.0,30.0,0.049177851,1.0,0.0,0.0,0.0,30.0,0.045101877,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,532.688,608.206,381.964,10.391,591.789,58.518,30.683,3.32,1.751,1.687,0.519,0.478
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:20:56+08:00,20260321_102056_321219,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.4,0.36,0.0,0.4,0.36,0.0,0.40 mm,0.36 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,1,1,,0.0575244963333333,0.0562424353333333,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102056_321219,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102056_321219\20260321_102056_321219_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102056_321219\20260321_102056_321219_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102056_321219\20260321_102056_321219_3_LinearTransform_2.h5,1,3,1,0.042856531,0.042856531,6.52e-15,0,0,0.071871184,0.071871184,5.23e-14,0,0,0.057845774,0.057845774,6.74e-13,0,0,0.042641587,0.0,0.0,0.0,0.0,30.0,0.068745447,0.0,0.0,0.0,0.0,30.0,0.057340272,1.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,534.387,496.555,483.342,9.819,583.143,59.076,30.905,3.399,2.974,2.008,0.707,0.478
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:21:30+08:00,20260321_102130_705767,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.39,0.18,0.0,0.39,0.18,0.0,0.39 mm,0.18 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,2,1,,0.062428066,0.0605345013333333,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102130_705767,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102130_705767\20260321_102130_705767_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102130_705767\20260321_102130_705767_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102130_705767\20260321_102130_705767_3_LinearTransform_2.h5,1,3,1,0.056452115,0.056452115,9.3e-13,0,0,0.074172118,0.074172118,7.36e-14,1,1,0.056659965,0.056659965,3.52e-14,1,1,0.054389891,0.0,0.0,0.0,0.0,30.0,0.07158039,0.0,1.0,0.0,0.0,30.0,0.055633223,1.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,468.359,511.052,491.546,9.896,585.852,58.533,31.545,3.399,2.986,2.483,0.636,0.518
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:22:01+08:00,20260321_102201_893226,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.56,0.32,0.0,0.56,0.32,0.0,0.56 mm,0.32 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,3,1,,0.065669725,0.0633526073333333,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102201_893226,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102201_893226\20260321_102201_893226_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102201_893226\20260321_102201_893226_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102201_893226\20260321_102201_893226_3_LinearTransform_2.h5,1,3,1,0.048527186,0.048527186,5.34e-14,1,1,0.072132471,0.072132471,1.33e-14,0,0,0.076349518,0.076349518,2.01e-13,0,0,0.044560561,0.0,1.0,0.0,0.0,30.0,0.071737907,1.0,1.0,0.0,0.0,30.0,0.073759354,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,548.326,526.557,479.353,9.926,587.149,58.275,31.728,3.399,3.682,2.176,0.581,0.664
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:22:38+08:00,20260321_102238_719223,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.53,0.13,0.0,0.53,0.13,0.0,0.53 mm,0.13 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,4,1,,0.0583408356666666,0.0569021939999999,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102238_719223,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102238_719223\20260321_102238_719223_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102238_719223\20260321_102238_719223_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102238_719223\20260321_102238_719223_3_LinearTransform_2.h5,1,3,1,0.04293736,0.04293736,1.94e-11,0,0,0.049024668,0.049024668,4.86e-14,0,0,0.083060479,0.083060479,4.78e-14,1,1,0.041714508,0.0,0.0,0.0,0.0,30.0,0.047533379,0.0,1.0,0.0,0.0,30.0,0.081458695,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,551.488,496.134,458.192,9.48,582.407,59.813,32.063,3.399,3.181,2.389,0.543,0.546
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:25:24+08:00,20260321_102524_456282,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.89,0.14,0.0,0.89,0.14,0.0,0.89 mm,0.14 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,5,1,,0.0411373803333333,0.039637557,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102524_456282,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102524_456282\20260321_102524_456282_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102524_456282\20260321_102524_456282_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102524_456282\20260321_102524_456282_3_LinearTransform_2.h5,1,3,1,0.024908108,0.024908108,1.55e-13,0,0,0.049536661,0.049536661,1.8e-14,1,1,0.048967372,0.048967372,3.67e-13,0,0,0.024587974,0.0,0.0,0.0,0.0,30.0,0.048808843,1.0,0.0,0.0,0.0,30.0,0.045515854,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,559.22,575.017,564.345,9.623,580.468,60.038,33.168,3.399,2.978,2.084,0.546,0.504
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:26:03+08:00,20260321_102603_115528,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.14,0.37,0.0,0.14,0.37,0.0,0.14 mm,0.37 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,6,1,,0.056624937,0.0542395586666666,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102603_115528,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102603_115528\20260321_102603_115528_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102603_115528\20260321_102603_115528_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102603_115528\20260321_102603_115528_3_LinearTransform_2.h5,1,3,1,0.049388746,0.049388746,1.65e-12,0,0,0.071631391,0.071631391,2.03e-14,0,0,0.048854674,0.048854674,6.13e-15,0,0,0.043516738,0.0,1.0,0.0,0.0,30.0,0.070602132,1.0,1.0,0.0,0.0,30.0,0.048599806,0.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,523.899,594.414,619.576,9.726,586.186,58.567,32.406,3.399,3.021,2.506,0.697,0.773
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,1,2026-03-21T10:26:51+08:00,20260321_102651_634285,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Low,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,16.17,0.4,15.89,baseline,0.0,0.47,0.46,0.0,0.47,0.46,0.0,0.47 mm,0.46 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.1487427,-53.01185989,-92.40821838,241.0864704,253.562404,268.6024673,254.4171139,7,1,,0.0585447596666666,0.0540493306666666,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102651_634285,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102651_634285\20260321_102651_634285_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102651_634285\20260321_102651_634285_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_102651_634285\20260321_102651_634285_3_LinearTransform_2.h5,1,3,1,0.062505015,0.062505015,2.99e-14,1,1,0.06759895,0.06759895,5.92e-14,1,1,0.045530314,0.045530314,2.67e-13,1,1,0.054472912,1.0,1.0,0.0,0.0,30.0,0.063123724,0.0,1.0,0.0,0.0,30.0,0.044551356,1.0,0.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,540.027,581.674,600.696,9.776,583.506,60.362,33.508,3.399,3.031,2.004,0.549,0.538
experiment_results.csv,baseline_reference,snapped_zero_gap,0,3,2,2026-03-21T10:34:27+08:00,20260321_103427_337422,standard_reconstruction,CTChest__perspective__tp_-141.15_-53.01_-92.41__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Far,tp_-141.15_-53.01_-92.41,1,1,0,1,1,1,46.99,43.1,67.87,baseline,0.0,0.24,0.26,0.0,0.24,0.26,0.0,0.24 mm,0.26 px,0.00 mm,1,0,baseline,0.0,,baseline_reference,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,0,1,-141.149,-53.012,-92.40821838,241.0867079,257.7181863,273.5691102,257.4580015,1,1,,0.0652820276666666,0.0635765226666666,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_103427_337422,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_103427_337422\20260321_103427_337422_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_103427_337422\20260321_103427_337422_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260321_103427_337422\20260321_103427_337422_3_LinearTransform_2.h5,1,3,1,0.077911272,0.077911272,2.85e-14,0,0,0.055747219,0.055747219,1.47e-14,1,1,0.062187592,0.062187592,9.75e-14,0,0,0.074096952,1.0,1.0,0.0,0.0,30.0,0.05497368,1.0,1.0,0.0,0.0,30.0,0.061658936,0.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,502.538,506.669,532.652,10.076,588.784,56.362,29.782,3.399,3.112,2.041,0.721,0.563
